위치,일자,현재발전출력,수평일사량1,수평일사량2,경사일사량1,경사일사량2,외기온도1,외기온도2,계절
영광,2018-03-01,37.85313402656496,583.7733350902712,475.3586792003462,140.31441553906507,636.0818763846416,18.944376769214696,2.9360401618068375,봄
영광,2018-03-02,1.9613992214442024,472.73690488916003,5.237802742991319,366.38277770167514,639.7039657624471,23.284361373824474,7.723437441881652,봄
영광,2018-03-03,35.56236960924935,151.04276801976206,292.8921925655374,220.36436064724126,431.1405252307214,3.1296375225733066,12.153405890452955,봄
영광,2018-03-04,47.8143497940272,43.16334243157372,327.81625504856027,664.1188766087997,114.11458458977044,0.861128419058795,13.077705431401261,봄
영광,2018-03-05,10.113092898823547,159.69545368968718,504.1124588490383,423.6026673366605,319.63204914652334,9.04649168485051,0.4634693103827269,봄
영광,2018-03-06,24.577676230360897,306.22414914396285,522.75963027861,139.19525338201598,104.71348150997638,1.6420150590502691,1.237296741929764,봄
영광,2018-03-07,49.76704934308011,67.17820267930523,194.87887066279472,58.012910282376176,486.232637507812,13.446685588401946,11.33072993907842,봄
영광,2018-03-08,16.744132433597418,389.65960082215224,352.5297445033467,246.25474269641347,244.4366261960708,9.821370681454876,5.389997655457214,봄
영광,2018-03-09,19.561592168672025,356.37779180734367,464.175951824662,566.620999073276,243.90492090191722,8.887757291295516,14.405846821349106,봄
영광,2018-03-10,19.915506995160836,360.69379556192604,52.61945042879541,496.81889769715036,414.31353119704113,2.045597016813824,7.505065077828194,봄
영광,2018-03-11,28.946542168725763,173.35554747359004,102.8577153656886,318.77413021300754,530.5109830261872,18.1661812729718,13.602749719708967,봄
영광,2018-03-12,51.312925174423164,372.62423810475696,575.6524758843109,380.2364795401316,57.83443349561877,4.96176193485319,13.932518312426069,봄
영광,2018-03-13,13.48833700377997,174.15466709891453,448.1563234030157,372.5734689458369,440.12577657239166,13.92392477809308,2.1674935539052136,봄
영광,2018-03-14,30.91109184547989,469.2962079276594,129.6770581104286,521.9515911364301,327.1830204081704,0.196493507048342,9.230232609287455,봄
영광,2018-03-15,37.88465722052002,385.7527729958324,11.450177708489267,31.462733469299792,225.986337136057,14.839536176666225,6.592291559043991,봄
영광,2018-03-16,48.41508645379169,443.23673239301525,188.44278757683549,661.6060681266464,92.36777636975287,9.27513634933841,10.261737612439367,봄
영광,2018-03-17,28.95904765205254,217.48309598783408,493.61862670945857,133.55270845397527,395.42540150183373,19.570178652997242,10.694079090538843,봄
영광,2018-03-18,18.688840544413054,486.7818217187915,239.12912015922132,278.8233306328314,551.3770324376529,1.855366871901885,12.627392759930888,봄
영광,2018-03-19,27.37069670544211,624.6453792133099,398.52058477145033,473.5361831769704,361.5271982235915,10.326672786375944,3.6069986740747244,봄
영광,2018-03-20,46.837825133651315,240.5159323463833,55.77938008743381,510.9436335093784,103.50055016282954,14.997394820523198,10.923562401269193,봄
영광,2018-03-21,28.704944908624686,224.44645635216608,415.1117183779302,225.41941764461782,199.46478103303482,3.287622805870482,2.228182396178317,봄
영광,2018-03-22,47.56344167664243,590.3365278786276,95.59296892470108,477.5104366133051,612.4782096519543,18.398488307081905,12.009700113503838,봄
영광,2018-03-23,38.8188610321895,568.9770081057713,112.71107746795987,396.06578813071354,432.99691375533524,22.56773987272256,13.127342474560963,봄
영광,2018-03-24,32.826046260256675,186.1432453802818,544.1421595478841,652.6202679647466,695.7677585348524,17.10043695913328,9.872754564651261,봄
영광,2018-03-25,45.66837188847183,352.4496196592908,582.5400611838746,329.83439724325353,703.8241443662555,10.051174925399351,6.97235135232134,봄
영광,2018-03-26,31.488349799322624,287.17047641539557,453.8605838918169,253.65747906276573,352.08157041395674,1.5981351481211554,0.9280201643194742,봄
영광,2018-03-27,44.12114896133369,293.9080154614221,416.6690299504885,514.3615848504918,28.504943601370744,2.2518307896370615,6.108046089094893,봄
영광,2018-03-28,16.30840949026846,81.96105314303975,386.8056673256545,636.185197608966,490.18003133847355,0.920301491024835,12.271046246462436,봄
영광,2018-03-29,3.5379480916196484,251.85132034980245,153.10859099787695,215.93270489171334,578.4588191816761,7.2935542354814045,6.193910903379691,봄
영광,2018-03-30,36.32009610319013,330.84222748086086,127.58115382522504,33.575078817964084,296.2888898844397,6.604331160825153,5.480307983244394,봄
영광,2018-03-31,47.40117215736338,443.46279950934195,329.62290410098944,282.3650679781407,109.37706311967625,1.4712804664359689,14.768722073698811,봄
영광,2019-03-01,37.70916034081133,302.68422027451084,562.9418885152759,225.07846142735826,696.8966987810471,6.551374552799492,9.035245330403022,봄
영광,2019-03-02,2.7405568908916877,114.12513472610435,202.58574531079012,98.93618015338052,620.3921862959609,21.30110096596436,4.6031367801957295,봄
영광,2019-03-03,36.51716774380339,246.4624166622816,81.32139884192522,655.4408184934897,77.1282423284485,19.998736278306698,5.699159678498187,봄
영광,2019-03-04,50.952174055520935,586.6846832738682,47.14258954523957,427.3908401319043,79.4913536478421,3.8570608738673053,4.642854098614384,봄
영광,2019-03-05,16.50566128089553,99.90354602290165,187.52849263229763,540.790332293543,608.6987305288261,19.856114555314168,3.321047793574049,봄
영광,2019-03-06,43.13081199276031,296.8849450515442,405.60797088235347,542.2653774168397,556.2471242056087,21.937886101536172,9.696101169953275,봄
영광,2019-03-07,45.031592816644405,185.97165295389541,450.6837286454175,3.4744668349535965,620.2003210813194,16.00951851034099,2.023678645227224,봄
영광,2019-03-08,40.383694564853734,67.17857930862212,210.95434572786831,127.82711083048339,460.4500020082357,11.957009807391135,1.2443982140180616,봄
영광,2019-03-09,24.209495893848878,419.73417766892874,519.7052050911744,487.40243875735445,337.9598572380578,11.019638449466232,13.245453340054103,봄
영광,2019-03-10,27.33507131082853,151.83481419440753,542.9324889718234,72.16850599156545,695.9321111398065,18.299201420442078,8.914359291608069,봄
영광,2019-03-11,19.3671424456094,26.389278620683125,124.07223368327297,443.30517505079337,566.1235155941907,3.4409842761815495,6.650673101583399,봄
영광,2019-03-12,2.603543606954606,604.8579127408666,164.8286463110928,83.01242006637369,25.798162926388915,2.583047403131146,11.924790731394209,봄
영광,2019-03-13,15.953130637713844,178.43869768354455,392.9983723172814,129.91891809530128,565.1913261634701,3.281749376144623,11.627033468900105,봄
영광,2019-03-14,39.41722331745763,593.4793774492325,466.3952893022674,232.5127950897663,186.71241513331728,5.323236761152368,13.881366736531062,봄
영광,2019-03-15,6.96753081011094,139.95113718310975,512.0874781815337,303.8457697291479,244.79804288212466,23.070790300152066,7.182785055239459,봄
영광,2019-03-16,37.788731892003234,50.26583902786846,567.0543175149303,261.96303657633695,458.4257250151485,3.3868994821831526,8.656967072999263,봄
영광,2019-03-17,25.213097341707908,473.73564772219817,314.49810885669723,67.36263957281763,30.2639876157791,6.963918457403217,14.934162554003825,봄
영광,2019-03-18,13.5966221784879,504.4788485080579,117.48404737960516,249.52383048109104,51.38217151448939,22.81519461716728,8.022628995678131,봄
영광,2019-03-19,5.58781634100857,527.0914603362361,310.1171614130986,112.11616846176672,115.96954629915058,3.015320958989914,4.06979645055833,봄
영광,2019-03-20,10.683308470881515,481.5594876215656,23.23739903024146,433.63590407860056,628.9849769115775,18.720274913607668,15.111147471867326,봄
영광,2019-03-21,3.7435827571683076,331.9824536173275,336.11266798467096,21.85280310426593,712.6434433121905,21.86443355316017,12.09414563485522,봄
영광,2019-03-22,45.481041724613064,66.73369581758766,276.18424918483305,621.856130380071,428.78195352138283,20.835261008091774,9.265484502820717,봄
영광,2019-03-23,18.459542829714795,445.16819246131,314.2930194228253,105.20591593644282,558.6739871449482,4.066824046431869,9.844864694781169,봄
영광,2019-03-24,29.335513522160234,431.6421662298582,60.17069784156628,17.13061680245121,15.058613995066853,9.6452636664005,0.6163501930350969,봄
영광,2019-03-25,10.965485171897228,154.38012231727367,155.6505113137593,240.91962962679085,207.5059920692503,12.33435035011447,3.0209044303571058,봄
영광,2019-03-26,15.86837732407759,146.48970770532588,262.2547029183188,540.3590465018353,231.98609328167953,9.32775578730313,1.5197532661957278,봄
영광,2019-03-27,48.246246844362354,417.61512592342564,228.54239553555252,98.29081431683171,353.95831661288776,17.267878284817975,4.5441492359978,봄
영광,2019-03-28,32.74599981227229,537.8083922481064,211.94851332391184,288.5677827152773,125.40994200288023,13.756859472183464,7.643228223249339,봄
영광,2019-03-29,19.764059181310387,411.48548802917486,6.256820213885923,284.6383839702877,250.68837444154133,20.703508394363265,0.362799051945926,봄
영광,2019-03-30,34.83773469151963,293.01132060397197,549.3975608962119,254.89005334360428,526.8343758900226,0.22882981747274136,10.212919863319373,봄
영광,2019-03-31,17.390106644987256,594.2489022769912,485.13943659311326,619.5537816972675,341.20680039704274,20.173873797837665,6.14858456272376,봄
영광,2020-03-01,37.064748539391694,587.7000150193714,131.1827115885222,474.8974471914127,99.95635622524921,20.267663003040756,12.705833097793858,봄
영광,2020-03-02,25.779497487322455,453.8350119302383,161.93393149527967,634.8366763448072,281.43732162173467,12.604785673779379,9.788135236180059,봄
영광,2020-03-03,0.09076344027334564,133.26328646902206,60.401119506353254,422.997296673633,170.4061968753708,0.0695980685234603,4.115231320077557,봄
영광,2020-03-04,45.80874701568171,367.0342749632717,208.84147301209845,555.5294317097491,97.78111771867415,14.819899270698318,13.604803805229624,봄
영광,2020-03-05,29.190220421515306,593.2836051135141,154.4287051320676,635.9979729096425,539.6051486706176,1.3107031986545277,1.4742719713980044,봄
영광,2020-03-06,49.88771120937563,167.31809580537484,560.1260890310663,663.7246555490688,108.09691364306403,1.864678166491911,13.23396087802319,봄
영광,2020-03-07,12.222214224589072,336.2341014496504,193.5214390793162,183.66420637610847,543.0008694751825,6.957966428138588,1.9556424535206647,봄
영광,2020-03-08,51.946158458619564,463.4721043717069,170.2354774332347,661.8440699251607,97.9173450054882,23.22965204045217,14.550414590080027,봄
영광,2020-03-09,33.890205401078184,8.091694038906336,477.0244947512898,479.03604418529545,357.3070601825793,23.088932765658413,2.4036516728905863,봄
영광,2020-03-10,8.723011613965998,385.9470481322583,388.1105409992897,393.65748036808145,496.0895259863886,0.8073301694307091,3.689738803068725,봄
영광,2020-03-11,38.18228695821304,116.4127587038905,438.30723620936686,193.00660824925097,615.2219194947353,9.719052287852092,1.5492298360156285,봄
영광,2020-03-12,12.347837720722877,142.97030542065318,280.74530587102794,276.0077919152339,373.3799982689157,20.13916552510216,3.1127374675335013,봄
영광,2020-03-13,49.88574307479799,324.1341735835533,543.3263283095556,214.99575023313466,27.406758524630465,14.743005426739606,14.821575316130664,봄
영광,2020-03-14,44.881767306095945,494.4080905159043,526.7699640752254,33.94754761790822,373.5378824342874,1.9584091793873712,3.2539373819183695,봄
영광,2020-03-15,17.449241568644453,236.39681776589563,231.58939143613372,416.5431073109188,233.28439839538865,23.188455956013062,5.449730728918515,봄
영광,2020-03-16,7.7162614485027206,449.3578293363004,463.6498883103712,420.46380691112597,494.97581655858846,20.28240129364684,9.205215169242797,봄
영광,2020-03-17,34.710132269648355,260.0450160688872,383.732482466191,670.0960678472717,714.803842968391,10.962857119770572,4.23474349636759,봄
영광,2020-03-18,47.50624602891307,127.07657717656325,96.5389440776961,251.77869290979677,357.110527249121,11.776173947248912,8.40802982548462,봄
영광,2020-03-19,39.452082903396416,4.365445075028886,270.61127075390147,4.798368708168281,626.0078122899989,3.922709519103625,4.302557552283699,봄
영광,2020-03-20,3.844864139578639,112.3051038192135,359.12113294641904,171.28720877153324,359.85119111950866,13.87798728348801,13.146996092414188,봄
영광,2020-03-21,4.886333352121269,555.425136108716,471.409325956873,424.9680960446761,104.95233923887736,16.69249563808517,2.9168742639905347,봄
영광,2020-03-22,27.629769959916793,190.52654507575102,549.5865099013737,662.703209333245,501.3296963700221,19.138417846217546,6.788692058394444,봄
영광,2020-03-23,51.47998123251178,213.55464615649078,207.418424635199,399.4238809091838,650.8737417212461,5.852943671161085,7.577039848415086,봄
영광,2020-03-24,39.648337360831626,391.87213402275574,107.88142485621712,209.8369606008762,267.31397125119724,9.792338783904636,3.194586849835668,봄
영광,2020-03-25,47.818713502490944,117.3529950982667,295.8610450239657,407.07093682411215,155.18576704543628,19.160353445878815,6.750925493573026,봄
영광,2020-03-26,14.1081814350698,150.01464910977444,540.8690290173454,646.3069181488376,236.58788110888256,11.304837339508982,8.042065858526378,봄
영광,2020-03-27,28.354850807203977,321.38040377144847,378.9134238945943,522.4421442797081,662.1182997278817,4.183211977063758,11.533875301404452,봄
영광,2020-03-28,1.3791822586617362,554.9740523990853,48.946443829329446,539.5976785358409,542.0158747423753,6.480303716388591,12.039996907068295,봄
영광,2020-03-29,34.03457478783179,360.65639418178466,64.75953254024053,574.5145269812379,97.0437741041766,6.3105441119119146,5.6565597437245465,봄
영광,2020-03-30,28.76651478928493,483.4369520334045,510.475051200858,51.09294138911213,579.0688080684292,5.999328450987607,11.949616877577501,봄
영광,2020-03-31,52.985957344336356,131.58699606334156,233.31630536260886,531.9620756064791,80.24065696101036,22.03091771186386,0.07727187488449298,봄
영광,2021-03-01,18.760779662648776,236.52112559042058,325.6622810692238,141.41374809655082,206.57580013192634,17.94017692397049,10.566399797533158,봄
영광,2021-03-02,46.81392965501787,573.6235347797136,22.133602500313636,562.3745029060974,60.20230904827431,4.659065472836322,10.644047015435856,봄
영광,2021-03-03,11.536538749167336,493.4981710490822,218.52419664082177,41.943419032162474,9.374550373997835,22.046898980256742,14.900839227650225,봄
영광,2021-03-04,41.52624168273861,205.6965899144074,207.76862192018413,360.32355823609737,360.5791554278839,0.9654009772797711,2.9556531543391777,봄
영광,2021-03-05,39.94675161202594,228.71156923475473,158.85668414876557,131.1859365662116,380.66382532769785,13.433964665574232,13.826907337976714,봄
영광,2021-03-06,45.472634178783835,494.1907933155664,402.50073386205395,317.8055692466136,267.184327130867,9.211509760737696,6.596315264193954,봄
영광,2021-03-07,16.443708678201745,417.1618055094095,467.4975861613495,678.0705135930848,564.473216044945,17.788856683137166,2.886085284079459,봄
영광,2021-03-08,43.109849167072845,107.3785266926774,380.3000900825962,595.4165098682756,713.7514872855403,2.7069751414031464,8.375124309212415,봄
영광,2021-03-09,32.100356296421566,255.47213559810805,105.10163945986534,217.08703572351504,486.153494544921,12.637940433493556,10.281570242178734,봄
영광,2021-03-10,20.872583640061666,231.19566015364308,574.4446655957545,569.0332202483808,398.9947487867486,8.766398806209834,4.672419143440423,봄
영광,2021-03-11,33.23321618587681,318.55643477864066,0.23825658977262068,40.885474618164736,540.9162472453665,22.222765703735707,1.0023905866919465,봄
영광,2021-03-12,28.96832496260648,562.441013825181,99.56364534717241,45.793957694428535,474.7454239127915,12.493886670144992,7.267848893674914,봄
영광,2021-03-13,29.288064734882877,530.3034550410937,290.584525392643,285.5531505561793,342.4308989870816,11.902556437987588,7.772774697785625,봄
영광,2021-03-14,40.9840121912891,234.2566427564638,459.0673921030585,497.79988320456386,367.6912962829081,7.6345200153542825,7.794849678675767,봄
영광,2021-03-15,4.331892349033899,410.56971916114486,197.7584872444747,345.8990986261109,268.58709652366065,5.211014013012699,11.375362780049397,봄
영광,2021-03-16,40.12672341848256,437.9637059703458,553.3569632993559,641.0547732003799,703.704943217604,19.75889043791733,7.381245895577917,봄
영광,2021-03-17,1.5487267753696639,107.11241860916812,409.33341251987525,79.91366345411758,139.92407263359917,9.105948320320156,4.215998806946853,봄
영광,2021-03-18,38.30517515331685,233.63489739762701,74.9378196796537,219.3331962049617,107.3441658612892,9.517903484583771,9.12119745556086,봄
영광,2021-03-19,38.03621895320683,141.98867680249595,11.937642199628694,555.1133086734593,471.3807621515776,6.741475709776232,4.614756580303253,봄
영광,2021-03-20,46.35614235089108,399.4419789926662,420.9721203613596,625.5046797641502,490.89760841998856,20.202735394310384,12.200726055137505,봄
영광,2021-03-21,52.03101833961007,248.55279356129418,543.4579173395082,629.6612529153414,284.80518513334005,16.572195925960006,3.8526824624425218,봄
영광,2021-03-22,39.253446897793886,462.8304364961989,241.85189670658437,662.5841729999545,266.2884675143633,23.05233317879443,4.107168832096457,봄
영광,2021-03-23,46.66614117972231,614.9221439923645,255.43132781096773,137.9274484349015,376.6222138315152,20.75882279703274,5.510187437184242,봄
영광,2021-03-24,24.617742788408624,33.67970507592187,575.8982474364703,320.55735923034825,288.81725902939803,2.9389483862034593,3.142463160726365,봄
영광,2021-03-25,11.739023904712433,513.9470507425925,98.83902780473102,531.5097076010212,93.22639171174926,0.5964787588740369,13.1446094077124,봄
영광,2021-03-26,41.254569026797355,258.237807542191,95.97455626654622,411.48114752376733,76.70211807417017,3.8299130625488056,3.13286641564634,봄
영광,2021-03-27,33.47553448148303,337.4923605893979,250.0758066929933,411.63548078822174,157.17042301549253,12.733318988059276,7.745067191673346,봄
영광,2021-03-28,32.53233548460307,345.7806810310432,354.5350054346738,309.60781124690305,308.8546846747775,21.47590985526603,7.697540387754142,봄
영광,2021-03-29,49.873356509863065,382.2737118083704,496.88104827726426,469.6289091193916,105.36547438566585,1.0037758375081538,13.49632816487228,봄
영광,2021-03-30,15.711129347025079,599.607730578272,370.90428039707103,66.85878771277534,689.4985421433862,22.727729613944486,13.185952467271864,봄
영광,2021-03-31,1.1870228005102648,54.794669557707685,381.2096118975132,490.0997624772793,433.42178620913705,9.922327121858808,4.819471558019373,봄
영광,2016-04-01,24.331631513996737,657.5684714901773,319.0226783081982,712.7594476066063,379.1089153379744,20.898855966778925,14.43958998087013,봄
영광,2016-04-02,30.99177530068679,386.75865209471766,373.09551917055893,406.72837701046,533.882651131119,19.23642883731627,15.911989164956008,봄
영광,2016-04-03,3.2930718224144195,445.98246321306186,38.19491462232496,484.13059033989265,37.27134986225895,17.946666672360244,14.942262991612285,봄
영광,2016-04-04,5.85978725863796,96.56843718079674,71.34032701490378,97.88814649839149,66.34593406593406,12.039989979456493,12.704602362573976,봄
영광,2016-04-05,49.48671416224,628.7406613342129,512.2097937492092,688.3545520639793,687.2569785728327,16.14957906114878,11.139863879820954,봄
영광,2016-04-06,38.099331133887524,485.2354835823566,494.66471883468836,523.2073578595317,610.6050082802228,16.662643585813285,12.78355857657036,봄
영광,2016-04-07,46.294738746414666,635.4173690690407,522.8755125951963,691.3605297277273,672.2428323640445,20.317464013631493,15.828632369228313,봄
영광,2016-04-08,45.40633445203998,596.2906913019651,455.1897375130166,644.9687257488747,618.3817364674064,19.10644460961694,16.37861086895502,봄
영광,2016-04-09,44.37230940284908,251.0882492487743,463.8202048585932,268.00713510159767,636.2020975307549,15.211073826356756,12.535598316969674,봄
영광,2016-04-10,43.55922827313963,567.8124442462088,442.72142039954235,616.5111603843311,617.0501892053376,14.66122068957225,11.370846377237124,봄
영광,2016-04-11,45.9588501358944,576.013115197404,498.49309756994353,630.8897698209719,666.3540218902016,17.06777404523489,12.830638974256123,봄
영광,2016-04-12,9.312627191506149,131.21689397272328,97.61476147614762,134.9650043744532,96.1003764115433,17.604150700241078,12.648870787809727,봄
영광,2016-04-13,38.20485224839739,527.1365569272976,480.9394252567009,564.110317622254,505.2327355040919,22.268259910159138,13.745111168725977,봄
영광,2016-04-14,45.33842178417169,643.3562262147093,521.0581180415252,687.2280349344978,615.73201322794,15.775744119856281,10.694869307458788,봄
영광,2016-04-15,36.635713810990374,497.4772639542963,447.2078198175992,532.0635736196319,493.1377381517391,16.152250559479327,10.999086907798102,봄
영광,2016-04-16,33.435057419674834,473.95571458938565,461.2877413267528,503.4371354276478,497.03967510153075,18.269316938150045,13.918418402572401,봄
영광,2016-04-17,44.03844176278488,442.41377215189874,502.6549899653348,465.06547737691847,615.020732733797,18.65564196019546,13.97579085414844,봄
영광,2016-04-18,45.48381977868581,595.92131242741,472.0489022439781,639.5127701375245,650.1835963254363,17.235152333007036,12.468179545081464,봄
영광,2016-04-19,47.60653407676687,642.1221151916516,397.7446145282494,688.6727659986446,675.1375343317615,20.236173084896105,16.59420037467127,봄
영광,2016-04-20,43.95321468380142,537.3498409813722,487.06623420962785,579.4193957478553,674.0546694938693,22.00373134235528,17.310465114985327,봄
영광,2016-04-21,38.47848119753066,577.6688415750916,495.3631294501158,611.8820422535211,558.7825221789238,21.368450963611238,17.94938885832833,봄
영광,2016-04-22,18.356429588477535,591.6856749582146,197.23930269413628,627.7787068546427,307.5937416182387,24.398410878219003,19.396961515614667,봄
영광,2016-04-23,37.489487004390604,412.26187743860453,433.5786869311655,427.7050618672666,607.0277556496583,19.952592465851392,19.72818405621565,봄
영광,2016-04-24,43.80759492713845,623.8912541868254,431.94833126036485,660.2625619773552,609.8161245244935,21.662718052124426,17.493141979923077,봄
영광,2016-04-25,41.906517271460515,545.6386731509036,505.1592359744685,578.5237474659716,601.7329901025254,19.767788901957754,16.88927462154168,봄
영광,2016-04-26,44.57021855153697,604.6800734458337,342.2160766222044,644.5709998285029,614.6571863538855,17.34134016848303,14.326471006930003,봄
영광,2016-04-27,21.299419129246868,523.0522881908845,235.27032657657657,547.6400371574547,334.6924234444361,18.708139335354723,14.462469167915499,봄
영광,2016-04-28,37.22405181336746,574.2255832881172,521.8740446439404,608.7253668763103,529.1836875431007,22.26086414996455,18.36858890749539,봄
영광,2016-04-29,38.81348959336032,576.8641067801528,487.61103054273786,606.0360879163068,579.1287485340928,22.31179692831316,18.84536924028857,봄
영광,2016-04-30,45.09011470727141,563.0336793540946,508.11339343451635,597.6678692047897,605.872868382641,23.516910650704858,15.904471506032678,봄
영광,2017-04-01,16.750292740571304,435.7136544538519,487.9986934312766,77.67716290145555,450.6128680835781,3.264519888262386,12.33602086938995,봄
영광,2017-04-02,7.501670372255057,14.232337356293812,356.2206225627608,614.3599927862283,642.9859204040761,15.140473336529489,10.770713726377853,봄
영광,2017-04-03,16.20503386746137,283.46607488454964,97.42580909222437,696.6323555270225,341.76222696303444,5.196503026399668,14.425763073173563,봄
영광,2017-04-04,22.225364578489287,200.60685774684947,484.9105211493837,668.6821826566593,472.589926225844,19.912595216389423,18.94680758565844,봄
영광,2017-04-05,45.4893849757609,175.36691056676563,452.3040781797896,647.1932372280514,140.1763373989542,4.890694091215517,15.581787427617865,봄
영광,2017-04-06,33.96168178157488,30.451954024509224,62.810240335380236,278.87579537789276,378.60397923680625,13.184496228165985,2.2264406547504003,봄
영광,2017-04-07,45.747344821467806,219.05502387298063,90.6258835305975,335.80303115714366,144.6034758999382,9.736787315493753,17.146654695556546,봄
영광,2017-04-08,48.00669686043962,399.61081097692596,235.38662897968726,215.42455456509867,567.3353436067947,17.955820218936985,0.817908581507144,봄
영광,2017-04-09,44.281945511047056,463.2319904746968,472.97715275088063,258.8239040225946,685.1188070823584,12.122901440980792,17.941582177329636,봄
영광,2017-04-10,31.2414784259996,261.61647733119554,47.34773808849084,414.5787219157376,349.58068083429913,11.838682291098648,16.049018347686378,봄
영광,2017-04-11,22.87509017369222,442.332234795384,313.02634753444335,507.4347517963166,454.2300114807492,10.822390404864091,6.666482021655472,봄
영광,2017-04-12,33.64162109709016,593.3281056684922,248.11643532774005,282.4730437246037,91.4340033226158,3.0848622015084732,12.05154410852129,봄
영광,2017-04-13,12.926037980534435,153.08089585461062,203.0177415484804,256.81371714532014,200.95842930302283,19.831998963962963,5.9516877591846065,봄
영광,2017-04-14,33.47862521992439,114.36222588655528,172.14810348473557,19.233887323865098,52.111101269005715,9.862386797907195,3.2464816097624376,봄
영광,2017-04-15,26.460475550520975,61.3040182229904,508.94306943807703,386.0874059864979,344.50927561321834,22.09181350332386,3.9471061358964232,봄
영광,2017-04-16,18.34351673313308,301.0823282661622,7.502010880867148,225.69250893670696,547.3395252645132,21.92146992677738,6.140773746687089,봄
영광,2017-04-17,5.541067307487656,576.7034633809013,206.361041329092,26.711898791140424,521.4287343799539,22.278592349773433,15.778472942966006,봄
영광,2017-04-18,12.984145573285394,362.53072483637476,507.88659318493075,379.2715610739018,427.3338828811356,3.098638269093442,19.452730598845648,봄
영광,2017-04-19,4.324418075881576,210.2778860873403,427.62688450333513,510.43921170351155,153.83273234880735,11.024553594502374,2.3454413326137376,봄
영광,2017-04-20,14.37015400513795,600.1151253165805,297.070019909392,86.45739063399533,277.95699072190934,2.6917242605743645,1.854097951522058,봄
영광,2017-04-21,3.4137975674509358,653.7328958175395,519.9667881400017,392.292235899761,211.44249517123,15.255460889154728,16.849801141517283,봄
영광,2017-04-22,6.229445976095365,543.9244928196036,500.7764978591107,160.02141438085587,468.0065862933228,0.061908959052124075,9.262420208969083,봄
영광,2017-04-23,20.102736526270427,127.98542472881452,275.3839332127629,355.2706431661717,7.5854483205712375,21.70752653329017,17.94735372008006,봄
영광,2017-04-24,41.5439163023809,209.55098313951686,474.20054749002196,148.32423561022057,307.94398726326017,3.5996875445061374,5.958583787598723,봄
영광,2017-04-25,13.02806421477022,389.31854517000596,53.45792123178827,182.03346242950352,616.0767022708335,22.31342038671511,3.5544761416148463,봄
영광,2017-04-26,36.83232405175576,6.563410296562339,82.31685403540577,37.28264529508134,398.25912861765636,14.081960015803837,13.760047923392396,봄
영광,2017-04-27,41.135081677676084,637.2143240915349,112.67630609474074,321.88584302411226,228.97393017091377,6.224533672163121,6.009323915277329,봄
영광,2017-04-28,42.858903648674435,64.72345840810843,333.615317279025,113.38272284374547,174.65270083200394,9.04494351359621,16.39352157623914,봄
영광,2017-04-29,47.43579803175238,70.40061587217457,90.89704416886032,314.12324269695586,164.84041609764276,24.39007462113502,17.068721396397837,봄
영광,2017-04-30,36.813920187959056,13.40757448833026,81.77741429393066,694.0649258405787,573.4980279901126,0.11643721176750728,8.59111938715787,봄
영광,2018-04-01,7.163397065418685,220.77547703656404,179.19828595564852,266.35973252574917,188.23891242211002,20.795062855172134,17.848494795145452,봄
영광,2018-04-02,13.607629983979667,195.77603131758931,454.77687559827496,27.124025772783572,423.36101900495834,8.135547879115748,15.409478111547196,봄
영광,2018-04-03,41.756927811968865,326.94990475710813,512.3308554949708,484.7681639188087,223.4213380632759,23.84110865184819,18.386688325226704,봄
영광,2018-04-04,23.35752613806845,506.95878841828943,186.96625317139345,353.68812252764116,441.0412050408494,16.98201423799099,4.322468014962836,봄
영광,2018-04-05,17.819134982059076,129.63942653103967,91.95840048339525,499.93231038039374,301.6548874357649,8.687198683943805,3.9454256014012867,봄
영광,2018-04-06,41.728339489466364,332.5992911685883,332.528724036129,66.54404789994304,340.2904423999505,23.944850366046463,18.265626097994772,봄
영광,2018-04-07,21.645134230456744,310.1901298703298,86.882695879235,48.94450140461693,315.55197322691646,4.692402324164415,7.57882601885019,봄
영광,2018-04-08,47.2457181987106,534.7458847459174,303.51697970406593,72.6792489019336,208.43025235565432,19.509265837383357,2.7661042029038145,봄
영광,2018-04-09,17.065185065276218,379.6407314956842,49.601717096848475,133.6917690582762,34.939808041474244,22.434889350565435,4.280724249566413,봄
영광,2018-04-10,15.941942916047338,627.5697723717675,331.9027858014713,670.6259375791683,387.37183374431163,22.952108825743817,7.196329269391045,봄
영광,2018-04-11,5.107376710257655,139.17610467338363,481.0832662083589,249.14047761572513,662.5972033219823,4.6709996697074505,4.191976096132092,봄
영광,2018-04-12,47.02021231456163,29.49242734027426,416.745349180996,117.50980188151472,534.8800397612109,0.733245636652107,13.223959215544411,봄
영광,2018-04-13,9.816749470214187,555.6395833361318,149.71781344972092,326.1997566795821,375.06866882204923,21.08117770295065,12.247064068478338,봄
영광,2018-04-14,30.431445491472797,472.0198545855503,178.0264190466068,219.3634329367829,437.79531594960844,7.816870123539921,4.269905174486369,봄
영광,2018-04-15,10.585980493338889,599.0343162123773,237.30532399193413,383.2626364249304,415.9406778994786,5.91737059088075,19.718493922680647,봄
영광,2018-04-16,26.268185602872926,398.4784010392852,479.18490757333007,85.69598005917913,69.64943907833587,4.874363669851369,13.564040588124904,봄
영광,2018-04-17,9.736229901819627,313.3615744127396,334.1507718881527,412.7185397707037,479.2016542134261,3.3669456459680007,12.527618312108943,봄
